fecha,equipo_local,equipo_visitante,prob_local,prob_empate,prob_visitante,cuota_local,cuota_empate,cuota_visitante,resultado_1x2_real
2026-06-21,Spain,Saudi Arabia,0.7786809422363336,0.1545514384219135,0.0667676193417529,1.09,10.69,22.81,LOCAL
2026-06-21,Belgium,Iran,0.5833802635361349,0.2428741746550904,0.1737455618087745,1.4,4.53,7.87,EMPATE
2026-06-21,Uruguay,Cape Verde,0.5720416047481423,0.2533375205344768,0.174620874717381,1.37,4.5,9.1,EMPATE
2026-06-22,Norway,Senegal,0.4156307931528253,0.2966231227567659,0.2877460840904087,2.39,3.39,2.85,LOCAL
2026-06-22,Jordan,Algeria,0.1393497106855067,0.2330284137638029,0.6276218755506904,6.87,4.37,1.46,VISITANTE
2026-06-22,Argentina,Austria,0.6159115341120075,0.238416852300715,0.1456716135872774,1.44,4.33,7.32,LOCAL
2026-06-22,France,Iraq,0.7328565648515438,0.1770034217209439,0.0901400134275122,1.07,12.03,28.13,LOCAL
2026-06-23,Portugal,Uzbekistan,0.6642950356735147,0.2109504065733917,0.1247545577530935,1.13,8.48,19.31,LOCAL
2026-06-23,England,Ghana,0.7666268308386778,0.1577977303363961,0.075575438824926,1.17,7.29,15.28,EMPATE
2026-06-23,Panama,Croatia,0.2339587335636316,0.2834347773923721,0.4826064890439963,7.82,4.55,1.4,VISITANTE
2026-06-24,South Africa,South Korea,0.2198288519567198,0.27016831442117,0.5100028336221101,5.42,3.64,1.66,LOCAL
2026-06-24,Scotland,Brazil,0.1745702617422402,0.2588441970069333,0.5665855412508265,9.9,5.28,1.3,VISITANTE
2026-06-24,Mexico,Czech Republic,0.6448871207492914,0.2284032740335783,0.1267096052171301,1.73,3.84,4.42,LOCAL
2026-06-24,Canada,Switzerland,0.606602273494373,0.2408026440599979,0.1525950824456291,3.11,2.95,2.47,VISITANTE
2026-06-24,Morocco,Haiti,0.7315056171606736,0.1808647481775012,0.087629634661825,1.28,5.66,9.93,LOCAL
2026-06-25,Ecuador,Germany,0.0799006374748829,0.17530170930808,0.7447976532170371,4.25,4.14,1.71,LOCAL
2026-06-25,Japan,Sweden,0.5497550909755644,0.2716847992028832,0.1785601098215523,2.26,3.35,3.13,EMPATE
2026-06-25,Tunisia,Netherlands,0.1143543415100107,0.1997156127405279,0.6859300457494614,16.63,8.56,1.14,VISITANTE
2026-06-25,Paraguay,Australia,0.3856956146679888,0.304173784714037,0.3101306006179741,2.52,2.34,4.1,EMPATE
2026-06-25,United States,Turkey,0.389002703267589,0.2895340191808248,0.3214632775515861,2.04,3.81,3.22,VISITANTE
2026-06-26,New Zealand,Belgium,0.0889519484637039,0.165256896733446,0.74579115480285,13.28,8.14,1.17,VISITANTE
2026-06-26,Uruguay,Spain,0.1925139265088331,0.2519700652431417,0.5555160082480252,5.65,3.59,1.65,VISITANTE
2026-06-26,Egypt,Iran,0.3602640459314443,0.2851244145874982,0.3546115394810574,2.58,2.64,3.38,EMPATE
2026-06-26,Senegal,Iraq,0.5419804143479056,0.2570198753208454,0.200999710331249,1.2,6.88,13.06,LOCAL
2026-06-26,Norway,France,0.2216758030477974,0.2863897157578784,0.491934481194324,7.02,5.44,1.36,VISITANTE
2026-06-26,Cape Verde,Saudi Arabia,0.4906085383650208,0.2794919891440907,0.2298994724908885,2.55,3.29,2.72,EMPATE
2026-06-27,Croatia,Ghana,0.6901537624651309,0.1990843218102294,0.1107619157246397,1.79,3.16,5.39,LOCAL
2026-06-27,Panama,England,0.0422144072571779,0.1257206377255908,0.8320649550172312,16.53,8.45,1.14,VISITANTE
2026-06-27,Colombia,Portugal,0.4535129493343922,0.2762699547949567,0.270217095870651,3.83,3.84,1.84,EMPATE
2026-06-27,Algeria,Austria,0.230802801884699,0.2764671034774644,0.4927300946378365,3.33,2.09,3.45,EMPATE
2026-06-27,Jordan,Argentina,0.0799866706185863,0.1596310286847045,0.7603823006967091,19.03,8.45,1.13,VISITANTE
2026-06-28,South Africa,Canada,0.4187049183527402,0.2708307434194968,0.3104643382277628,4.68,3.3,1.82,VISITANTE
2026-06-29,Netherlands,Morocco,0.4661193592743332,0.2879221525922456,0.2459584881334211,2.34,3.05,3.24,EMPATE
2026-06-29,Germany,Paraguay,0.5728727444032939,0.2510435770234965,0.1760836785732097,1.33,5.06,9.16,EMPATE
2026-06-29,Brazil,Japan,0.5096633604216686,0.2753370630556956,0.2149995765226358,1.75,3.47,4.96,LOCAL
2026-06-30,Ivory Coast,Norway,0.350728817585113,0.3097700107121938,0.3395011717026933,3.52,3.29,2.1,VISITANTE
2026-06-30,France,Sweden,0.6776702083070972,0.2110699594187791,0.1112598322741236,1.28,5.82,9.47,LOCAL
2026-06-30,Mexico,Ecuador,0.5137476902544396,0.2694165983597949,0.2168357113857655,2.25,2.75,3.9,LOCAL
2026-07-01,Belgium,Senegal,0.5840629335503617,0.2294500790550346,0.1864869873946036,1.92,3.39,4.02,EMPATE
2026-07-02,Spain,Austria,0.5976428114152258,0.2505159033028965,0.1518412852818776,1.33,5.04,9.53,LOCAL
2026-07-02,Portugal,Croatia,0.4331292270296629,0.2873421807957037,0.2795285921746334,1.67,3.67,5.23,LOCAL
2026-07-02,Switzerland,Algeria,0.4753138907884567,0.2921018025396782,0.232584306671865,1.95,3.18,4.24,LOCAL
2026-07-03,Argentina,Cape Verde,0.8095160168071991,0.1338054920532741,0.0566784911395267,1.13,8.13,20.16,EMPATE
2026-07-03,Australia,Egypt,0.2561737432235185,0.2841960838570974,0.4596301729193841,3.5,2.81,2.37,EMPATE
2026-07-03,Colombia,Ghana,0.7865349482879475,0.1465980519141368,0.0668669997979156,1.42,4.19,8.13,LOCAL
